"ResponseId","targetID","ownRating","age","gender","issue","issue_pos","StartDate","EndDate","political","policing_att","assault_att","target","otherRating"
"R_poCBtuCORp6XRg5","R_12EcmQHvZ7ZLNEQ",3.44444444444444,30,2,"blm",5,"2019-05-10 12:50:52","2019-05-10 13:29:18",6,5,6,1,3.94444444444444
"R_poCBtuCORp6XRg5","R_sOoaeeTVp0fnFAd",3.5,30,2,"blm",5,"2019-05-10 12:50:52","2019-05-10 13:29:18",6,5,6,2,4.75
"R_pR9Z8Yvs0sLC04F","R_2900ZZbG2G6cl75",3.11111111111111,58,2,"blm",7,"2019-05-10 12:59:53","2019-05-10 13:04:47",6,7,6,1,5.19444444444444
"R_pR9Z8Yvs0sLC04F","R_3fNzuSPfCfgSGVb",3.55555555555556,58,2,"blm",7,"2019-05-10 12:59:53","2019-05-10 13:04:47",6,7,6,2,3.64814814814815
"R_prqZkC6GmeeDuHn","R_2PgNr1Hok8TQn0v",4.66666666666667,45,1,"sa",7,"2019-05-09 08:05:24","2019-05-09 08:18:50",5,5,7,1,5.18518518518519
"R_prqZkC6GmeeDuHn","R_b4alkeHoM4UD0Q1",5.77777777777778,45,1,"sa",7,"2019-05-09 08:05:24","2019-05-09 08:18:50",5,5,7,2,5.16666666666667
"R_pRRCd6rHSAMsElb","R_1MRJqL4u5SCXtjJ",4.05555555555556,32,2,"blm",3,"2019-05-10 18:02:54","2019-05-10 18:05:05",4,3,4,1,4.73737373737374
"R_pRRCd6rHSAMsElb","R_wRSLwXSq1oKPcf7",3.61111111111111,32,2,"blm",3,"2019-05-10 18:02:54","2019-05-10 18:05:05",4,3,4,2,5.15151515151515
"R_pSIjgibb1JooJnX","R_1nPjsU8ddDh3Lxk",4.05555555555556,38,1,"blm",5,"2019-05-09 10:28:37","2019-05-09 10:31:13",4,5,2,1,6.72222222222222
"R_pSIjgibb1JooJnX","R_8BsTD0jrCt3KDQd",3.55555555555556,38,1,"blm",5,"2019-05-09 10:28:37","2019-05-09 10:31:13",4,5,2,2,3.30555555555556
"R_PSWEG7kFOY5ujSx","R_3KxRb0Sh4cq9bmg",2.77777777777778,35,1,"blm",2,"2019-05-09 10:52:20","2019-05-09 11:01:54",3,2,3,1,2.62962962962963
"R_PSWEG7kFOY5ujSx","R_x9E6QOpriLrU3Kx",3.55555555555556,35,1,"blm",2,"2019-05-09 10:52:20","2019-05-09 11:01:54",3,2,3,2,5.06481481481481
"R_puCtZOUuqXdFEcN","R_2qlsdP5W2PECp6A",4.33333333333333,38,1,"blm",5,"2019-05-09 10:31:30","2019-05-09 10:39:22",5,5,4,1,5.47222222222222
"R_puCtZOUuqXdFEcN","R_OxUDZF6kQvj4rjH",4.88888888888889,38,1,"blm",5,"2019-05-09 10:31:30","2019-05-09 10:39:22",5,5,4,2,5.47222222222222
"R_PUSWlthh4c57Gj7","R_1K0IbG6kszBNLPf",5.05555555555556,44,1,"blm",6,"2019-05-09 11:29:46","2019-05-09 11:51:02",5,6,5,1,2.94444444444444
"R_PUSWlthh4c57Gj7","R_3HFc34qzsy7q34t",2.38888888888889,44,1,"blm",6,"2019-05-09 11:29:46","2019-05-09 11:51:02",5,6,5,2,4.33333333333333
"R_pxGSFwjQ6KziiMp","R_1j9XfozHzHn5va2",3.27777777777778,42,2,"blm",1,"2019-05-09 08:29:39","2019-05-09 08:36:14",1,1,7,1,4.86111111111111
"R_pxGSFwjQ6KziiMp","R_z72FcmeZJYsB3XP",5.94444444444444,42,2,"blm",1,"2019-05-09 08:29:39","2019-05-09 08:36:14",1,1,7,2,4.12037037037037
"R_pxtkOL9GQauX2Dv","R_27NHjotLwj3Hcmh",6.83333333333333,31,1,"sa",2,"2019-05-10 18:21:25","2019-05-10 18:33:11",6,7,2,1,5.88888888888889
"R_pxtkOL9GQauX2Dv","R_RIZkIgHDIo0ky41",6.27777777777778,31,1,"sa",2,"2019-05-10 18:21:25","2019-05-10 18:33:11",6,7,2,2,5.75
"R_Q3YuIUuMdc7n8UV","R_22QSrvSByljg8vl",4.16666666666667,22,2,"sa",3,"2019-05-10 13:13:46","2019-05-10 13:26:27",2,1,3,1,4.38888888888889
"R_Q3YuIUuMdc7n8UV","R_2DLHsNmxZyrX3T1",4.88888888888889,22,2,"sa",3,"2019-05-10 13:13:46","2019-05-10 13:26:27",2,1,3,2,3.47222222222222
"R_Q9roKlJR5pW1w2J","R_1Ca5vEtpAiotShH",6.77777777777778,40,1,"sa",2,"2019-05-09 08:48:23","2019-05-09 09:00:02",1,1,2,1,5.27777777777778
"R_Q9roKlJR5pW1w2J","R_2xEHZELLMB92y94",6.72222222222222,40,1,"sa",2,"2019-05-09 08:48:23","2019-05-09 09:00:02",1,1,2,2,5.75
"R_QbwAjgrkLvbUspj","R_1poF8mTPN6SckUW",1.83333333333333,55,2,"blm",7,"2019-05-09 08:02:59","2019-05-09 08:11:15",6,7,1,1,3.01851851851852
"R_QbwAjgrkLvbUspj","R_3MGY5ygSL1eKHTB",6.94444444444444,55,2,"blm",7,"2019-05-09 08:02:59","2019-05-09 08:11:15",6,7,1,2,4.72222222222222
"R_QhLgwdjWA2ceUH7","R_1pnRG2uUVk1C1Ps",3,28,1,"sa",3,"2019-05-09 08:33:19","2019-05-09 08:38:38",3,3,3,1,6.22222222222222
"R_QhLgwdjWA2ceUH7","R_3jZpwFJ61k6f1FJ",7,28,1,"sa",3,"2019-05-09 08:33:19","2019-05-09 08:38:38",3,3,3,2,6.33333333333333
"R_qJitxtzQWQO56KJ","R_1g5hACO9ofiixgP",5.88888888888889,30,2,"sa",6,"2019-05-10 15:44:13","2019-05-10 16:00:06",2,5,6,1,4.71296296296296
"R_qJitxtzQWQO56KJ","R_2Swb81A4p207Zcj",3.66666666666667,30,2,"sa",6,"2019-05-10 15:44:13","2019-05-10 16:00:06",2,5,6,2,3.75925925925926
"R_Qm3pSszPQ6L1I8p","R_1dsNvls3xVpEjhH",4.72222222222222,27,1,"blm",5,"2019-05-10 18:02:48","2019-05-10 18:11:13",4,5,3,1,3.83333333333333
"R_Qm3pSszPQ6L1I8p","R_214kjgQnlXHvlUu",6.22222222222222,27,1,"blm",5,"2019-05-10 18:02:48","2019-05-10 18:11:13",4,5,3,2,4.35185185185185
"R_QmHei6WZ1YI0q41","R_12GrOqKjqa4P0vE",4.38888888888889,28,1,"blm",3,"2019-05-10 12:51:18","2019-05-10 12:58:31",2,3,3,1,4.21111111111111
"R_QmHei6WZ1YI0q41","R_PLjpIVJ6aOumEGB",3.33333333333333,28,1,"blm",3,"2019-05-10 12:51:18","2019-05-10 12:58:31",2,3,3,2,4.91111111111111
"R_QnpRQ638egcYn6N","R_1r396E749ieZ3U2",1.61111111111111,33,2,"blm",3,"2019-05-09 11:45:19","2019-05-09 12:28:59",1,3,7,1,3.86111111111111
"R_QnpRQ638egcYn6N","R_tYA9eyodGZHhSVP",2.55555555555556,33,2,"blm",3,"2019-05-09 11:45:19","2019-05-09 12:28:59",1,3,7,2,3.38888888888889
"R_qQqrc3jnZZ31Wdb","R_1o1nshfzyFEQK2d",3.27777777777778,25,2,"sa",5,"2019-05-09 08:45:41","2019-05-09 08:52:59",3,3,5,1,3.62222222222222
"R_qQqrc3jnZZ31Wdb","R_3r2JnkkSn1kQAwe",5.77777777777778,25,2,"sa",5,"2019-05-09 08:45:41","2019-05-09 08:52:59",3,3,5,2,5.5
"R_qWUMBQKKfTwZsch","R_1gp6mxlbNzDuJdd",5.83333333333333,35,1,"blm",3,"2019-05-09 10:25:28","2019-05-09 10:31:11",3,3,3,1,4.81481481481481
"R_qWUMBQKKfTwZsch","R_3GwgKgdqQ7jQi5l",5.11111111111111,35,1,"blm",3,"2019-05-09 10:25:28","2019-05-09 10:31:11",3,3,3,2,3.86666666666667
"R_R2Fmu5oHUKXlj9v","R_3PB2UADza0SMfU2",4.05555555555556,44,2,"blm",1,"2019-05-10 12:58:06","2019-05-10 13:06:35",4,1,3,1,4.8
"R_R2Fmu5oHUKXlj9v","R_6Frzw3TqIIkSDUB",5.55555555555556,44,2,"blm",1,"2019-05-10 12:58:06","2019-05-10 13:06:35",4,1,3,2,3.9537037037037
"R_r2Pnc0sVizRKzm1","R_1kZF6YXTbwZGB9b",5.22222222222222,61,1,"sa",5,"2019-05-10 13:14:50","2019-05-10 13:28:47",5,5,5,1,5.07777777777778
"R_r2Pnc0sVizRKzm1","R_pPYw8xt3IKXdqJb",5.66666666666667,61,1,"sa",5,"2019-05-10 13:14:50","2019-05-10 13:28:47",5,5,5,2,4.4537037037037
"R_R8kKL1tii6gmP29","R_23fW1L2JU74Y41D",2.72222222222222,33,2,"blm",1,"2019-05-09 08:05:24","2019-05-09 08:13:52",1,1,5,1,4.3
"R_R8kKL1tii6gmP29","R_2dL3fV2lHsJx2tF",6.05555555555556,33,2,"blm",1,"2019-05-09 08:05:24","2019-05-09 08:13:52",1,1,5,2,3.78888888888889
"R_r8XdHN9MUD7FSlH","R_3GwgKgdqQ7jQi5l",3.27777777777778,26,1,"blm",1,"2019-05-10 14:06:09","2019-05-10 14:14:36",1,1,5,1,4.23333333333333
"R_r8XdHN9MUD7FSlH","R_d73Rxu9VKmUoe0F",2.94444444444444,26,1,"blm",1,"2019-05-10 14:06:09","2019-05-10 14:14:36",1,1,5,2,3.4
"R_R8ZwXj7kDYtOY81","R_2WYfc7jvccKBTtk",6.94444444444444,34,2,"sa",6,"2019-05-10 15:22:26","2019-05-10 15:36:13",3,1,6,1,5.12962962962963
"R_R8ZwXj7kDYtOY81","R_pPYw8xt3IKXdqJb",5.55555555555556,34,2,"sa",6,"2019-05-10 15:22:26","2019-05-10 15:36:13",3,1,6,2,4.47222222222222
"R_rcFKc6LnDwUXn4B","R_06tt2MQ9Bx5XHj3",4.33333333333333,51,2,"blm",5,"2019-05-09 09:35:23","2019-05-09 09:45:52",6,5,2,1,2.18518518518519
"R_rcFKc6LnDwUXn4B","R_YRkaDZkDXVYALN7",1.77777777777778,51,2,"blm",5,"2019-05-09 09:35:23","2019-05-09 09:45:52",6,5,2,2,1.53703703703704
"R_rdJa1DWu1E4DZpn","R_9N5Z3YvY2hdxILD",3.88888888888889,59,2,"blm",5,"2019-05-09 08:09:55","2019-05-09 08:22:48",2,5,3,1,3.66666666666667
"R_rdJa1DWu1E4DZpn","R_OxUDZF6kQvj4rjH",4.77777777777778,59,2,"blm",5,"2019-05-09 08:09:55","2019-05-09 08:22:48",2,5,3,2,5.52777777777778
"R_rdT7uuleFSBN5oR","R_1OpCJMe2palpkO5",3.66666666666667,40,2,"sa",5,"2019-05-10 12:57:44","2019-05-10 13:11:22",3,3,5,1,5.78703703703704
"R_rdT7uuleFSBN5oR","R_ue74dK4E7UexI0p",5.38888888888889,40,2,"sa",5,"2019-05-10 12:57:44","2019-05-10 13:11:22",3,3,5,2,5.03703703703704
"R_ReNdhQuNApsuJz3","R_2RWgNqcS5pJGPeV",6.05555555555556,59,2,"blm",5,"2019-05-09 11:12:21","2019-05-09 11:21:12",6,5,5,1,5.97222222222222
"R_ReNdhQuNApsuJz3","R_3sgoOIfAaau4Sif",5,59,2,"blm",5,"2019-05-09 11:12:21","2019-05-09 11:21:12",6,5,5,2,3.47222222222222
"R_rip9ZsPYIoHX7qx","R_2TuzoFD5YQ5awat",2.5,30,1,"sa",2,"2019-05-10 12:50:15","2019-05-10 12:53:36",4,4,2,1,5
"R_rip9ZsPYIoHX7qx","R_Adpk2WnIbBlhNvP",6,30,1,"sa",2,"2019-05-10 12:50:15","2019-05-10 12:53:36",4,4,2,2,6.77777777777778
"R_RkKcEL2PzCGKKoF","R_2YVUnTNIFraVvFh",4.16666666666667,34,2,"blm",5,"2019-05-09 09:00:47","2019-05-09 09:05:43",6,5,1,1,3.14814814814815
"R_RkKcEL2PzCGKKoF","R_TpvxwRmrdX8YBUZ",2.77777777777778,34,2,"blm",5,"2019-05-09 09:00:47","2019-05-09 09:05:43",6,5,1,2,3.2962962962963
"R_RKLGUXkxpOhVVId","R_bj8mwAHRNYKGYzD",1.16666666666667,30,1,"blm",1,"2019-05-09 09:27:46","2019-05-09 09:33:25",1,1,7,1,3.75925925925926
"R_RKLGUXkxpOhVVId","R_x9Jp8lS4YxiWgNj",1.83333333333333,30,1,"blm",1,"2019-05-09 09:27:46","2019-05-09 09:33:25",1,1,7,2,4.53333333333333
"R_rlHXvwGdVxdlSbn","R_1rBMttlBKRRYtue",1.44444444444444,32,1,"blm",6,"2019-05-09 09:52:00","2019-05-09 09:54:41",5,6,1,1,3.81481481481481
"R_rlHXvwGdVxdlSbn","R_210r2WCn8FSq7U2",1,32,1,"blm",6,"2019-05-09 09:52:00","2019-05-09 09:54:41",5,6,1,2,3.35185185185185
"R_roiTJC0hqJyF7Bn","R_2TToT8xb3mgpNeF",3.72222222222222,44,1,"sa",7,"2019-05-09 10:17:01","2019-05-09 10:28:11",6,7,7,1,4.92592592592593
"R_roiTJC0hqJyF7Bn","R_tLsFLQJyzpdI6dj",4,44,1,"sa",7,"2019-05-09 10:17:01","2019-05-09 10:28:11",6,7,7,2,4.31111111111111
"R_ROnabDDWZVAWr9T","R_2aVtTVJHtD3gi14",3.38888888888889,36,2,"blm",1,"2019-05-09 10:48:16","2019-05-09 11:05:45",2,1,5,1,3.34444444444444
"R_ROnabDDWZVAWr9T","R_u2Mvvlc427cAbF7",6.22222222222222,36,2,"blm",1,"2019-05-09 10:48:16","2019-05-09 11:05:45",2,1,5,2,5.81481481481481
"R_roQcfPi9sJQS6fT","R_1j9XfozHzHn5va2",5.44444444444444,32,1,"blm",1,"2019-05-09 08:04:36","2019-05-09 08:15:03",3,1,3,1,4.5
"R_roQcfPi9sJQS6fT","R_54ENvMknAibYQuZ",4.33333333333333,32,1,"blm",1,"2019-05-09 08:04:36","2019-05-09 08:15:03",3,1,3,2,3.92592592592593
"R_rqAYvRZF0OpwDNn","R_2zpYA35p7yVvnj8",3.33333333333333,24,1,"sa",6,"2019-05-09 09:02:59","2019-05-09 09:06:27",4,6,6,1,5.48148148148148
"R_rqAYvRZF0OpwDNn","R_uljWkCnLJlCwCWZ",3.44444444444444,24,1,"sa",6,"2019-05-09 09:02:59","2019-05-09 09:06:27",4,6,6,2,3.7962962962963
"R_rqkLwPsFubXqyul","R_2PzBRctIdftzrNz",5.5,29,1,"sa",7,"2019-05-09 09:07:18","2019-05-09 09:11:49",2,1,7,1,4.86666666666667
"R_rqkLwPsFubXqyul","R_3dGqg9LL1FvqImk",4.05555555555556,29,1,"sa",7,"2019-05-09 09:07:18","2019-05-09 09:11:49",2,1,7,2,5.08888888888889
"R_RqLUMLRYQnfgaQh","R_29gAORhuGunTBkB",4.5,28,1,"sa",2,"2019-05-09 08:43:19","2019-05-09 08:49:00",6,6,2,1,3.13888888888889
"R_RqLUMLRYQnfgaQh","R_UVAIqc5HC4lR78J",6.66666666666667,28,1,"sa",2,"2019-05-09 08:43:19","2019-05-09 08:49:00",6,6,2,2,5.72222222222222
"R_rroxIsLNCIhlzJ7","R_1EWfoVNxAi1PCJH",3.88888888888889,20,2,"sa",5,"2019-05-09 09:02:38","2019-05-09 09:10:48",3,1,5,1,3.84259259259259
"R_rroxIsLNCIhlzJ7","R_2mM6MkUrHD6WARb",5.05555555555556,20,2,"sa",5,"2019-05-09 09:02:38","2019-05-09 09:10:48",3,1,5,2,5.02777777777778
"R_RtnTEB5zQsMPhnz","R_32UZLC2sdTeFLeP",3.05555555555556,21,1,"sa",5,"2019-05-10 15:32:09","2019-05-10 15:44:13",5,5,5,1,4.25
"R_RtnTEB5zQsMPhnz","R_DUL3B8J3jVNMyBP",2.72222222222222,21,1,"sa",5,"2019-05-10 15:32:09","2019-05-10 15:44:13",5,5,5,2,3.37037037037037
"R_RUYVQF7S4RLBAjf","R_1mPpAjjyQ7LMboy",6.55555555555556,55,2,"sa",2,"2019-05-09 08:01:07","2019-05-09 08:08:28",2,1,2,1,4.94444444444444
"R_RUYVQF7S4RLBAjf","R_2QmpIEjRuIDztF1",6.72222222222222,55,2,"sa",2,"2019-05-09 08:01:07","2019-05-09 08:08:28",2,1,2,2,5.25
"R_RwXAaCZYN1Qsfvz","R_2VDDIfTkRczxyU1",5.11111111111111,44,1,"blm",2,"2019-05-09 08:15:31","2019-05-09 08:28:25",2,2,3,1,4.88888888888889
"R_RwXAaCZYN1Qsfvz","R_PzAhbtFOYeIDFRv",2.33333333333333,44,1,"blm",2,"2019-05-09 08:15:31","2019-05-09 08:28:25",2,2,3,2,2.77777777777778
"R_RXHMhBfxQSrurLj","R_bK62kCS7wov5mMx",4.88888888888889,29,2,"blm",1,"2019-05-09 11:04:36","2019-05-09 11:10:33",1,1,5,1,5.2962962962963
"R_RXHMhBfxQSrurLj","R_VI8gCLnhyEWS89z",4,29,2,"blm",1,"2019-05-09 11:04:36","2019-05-09 11:10:33",1,1,5,2,4.37777777777778
"R_RymFTKnrds7VEZj","R_1OZHbNZERzgqYWD",5,26,1,"sa",6,"2019-05-10 13:07:45","2019-05-10 13:10:43",2,3,6,1,5.82222222222222
"R_RymFTKnrds7VEZj","R_XUra1oS3ogqhuud",3.27777777777778,26,1,"sa",6,"2019-05-10 13:07:45","2019-05-10 13:10:43",2,3,6,2,4.02314814814815
"R_Rz3tCERY9AK96Vz","R_1PZyfCYNzQDk08m",5.38888888888889,45,2,"sa",7,"2019-05-09 10:32:17","2019-05-09 10:45:19",3,2,7,1,4.71296296296296
"R_Rz3tCERY9AK96Vz","R_3Din8Xa9tnZCOtL",5.94444444444444,45,2,"sa",7,"2019-05-09 10:32:17","2019-05-09 10:45:19",3,2,7,2,4.78703703703704
"R_Rzwue0wmNNIj6VP","R_3dR2Pi7Ff95lQQ3",6.66666666666667,45,2,"sa",3,"2019-05-10 13:20:54","2019-05-10 13:29:30",6,5,3,1,2.69444444444444
"R_Rzwue0wmNNIj6VP","R_3JxcZIasaIjEOAt",6.44444444444444,45,2,"sa",3,"2019-05-10 13:20:54","2019-05-10 13:29:30",6,5,3,2,5.36111111111111
"R_s5UcFeVwMoj6lFv","R_10w5Kq9JEKI922A",6.77777777777778,40,2,"blm",1,"2019-05-09 10:04:09","2019-05-09 10:17:09",2,1,7,1,5.46296296296296
"R_s5UcFeVwMoj6lFv","R_1MRJqL4u5SCXtjJ",3.38888888888889,40,2,"blm",1,"2019-05-09 10:04:09","2019-05-09 10:17:09",2,1,7,2,4.7979797979798
"R_s7pTlcHVLq89tzX","R_32W0Mesq3xZiVij",5.44444444444444,52,2,"blm",1,"2019-05-10 14:11:19","2019-05-10 14:31:52",1,1,6,1,3.82222222222222
"R_s7pTlcHVLq89tzX","R_tYA9eyodGZHhSVP",3.61111111111111,52,2,"blm",1,"2019-05-10 14:11:19","2019-05-10 14:31:52",1,1,6,2,3.21296296296296
"R_SAxpJvjMsmrwIw1","R_32UZLC2sdTeFLeP",6.5,42,2,"sa",5,"2019-05-09 09:39:36","2019-05-09 09:52:01",3,1,5,1,3.67592592592593
"R_SAxpJvjMsmrwIw1","R_zZ3uJmWDpxvipZT",5.16666666666667,42,2,"sa",5,"2019-05-09 09:39:36","2019-05-09 09:52:01",3,1,5,2,4.85185185185185
"R_sHjkk2Uuev5T48F","R_27HVMKvieh3VLGw",4.83333333333333,36,2,"sa",7,"2019-05-10 12:53:50","2019-05-10 12:58:02",7,6,7,1,6.55555555555556
"R_sHjkk2Uuev5T48F","R_BPb8CcAN29O2sVP",2.83333333333333,36,2,"sa",7,"2019-05-10 12:53:50","2019-05-10 12:58:02",7,6,7,2,3.81481481481481
"R_siKiE4IK9XIYzgR","R_2q9jwcGSh42mCr2",5.16666666666667,22,1,"sa",2,"2019-05-10 13:02:56","2019-05-10 13:12:13",5,3,2,1,4.24074074074074
"R_siKiE4IK9XIYzgR","R_b113PzarCM6eyg9",4.66666666666667,22,1,"sa",2,"2019-05-10 13:02:56","2019-05-10 13:12:13",5,3,2,2,6.11111111111111
"R_sjOVaxWWLGIHYDn","R_0ARmN7HshVEPZyF",5.16666666666667,55,2,"sa",7,"2019-05-10 12:58:58","2019-05-10 13:05:40",1,1,7,1,3.53703703703704
"R_sjOVaxWWLGIHYDn","R_ezatmOmD0ciwNTH",6.33333333333333,55,2,"sa",7,"2019-05-10 12:58:58","2019-05-10 13:05:40",1,1,7,2,4.90079365079365
"R_sjroKu48WboSf97","R_2rNhICeL28HibVW",6.33333333333333,26,2,"sa",7,"2019-05-09 09:16:14","2019-05-09 10:20:27",3,4,7,1,5.35555555555556
"R_sjroKu48WboSf97","R_3EtXx0vIdwBfr0G",3.61111111111111,26,2,"sa",7,"2019-05-09 09:16:14","2019-05-09 10:20:27",3,4,7,2,5.25925925925926
"R_SK07FcUUCayCQGR","R_2aFxfLFdSWsy1wn",6.05555555555556,42,2,"sa",7,"2019-05-09 09:19:57","2019-05-09 10:01:54",3,1,7,1,4.73148148148148
"R_SK07FcUUCayCQGR","R_elXjEal1rJhYf1n",6.11111111111111,42,2,"sa",7,"2019-05-09 09:19:57","2019-05-09 10:01:54",3,1,7,2,4.87037037037037
"R_sLrlYXYijRwPiLL","R_2SD0YlpKWzVNrVY",6.05555555555556,56,1,"sa",1,"2019-05-09 08:18:09","2019-05-09 08:24:26",4,7,1,1,4.5
"R_sLrlYXYijRwPiLL","R_wNciRRX3FTr3I0V",6.72222222222222,56,1,"sa",1,"2019-05-09 08:18:09","2019-05-09 08:24:26",4,7,1,2,4.74074074074074
"R_snbuRVlkFdjirQt","R_2uwvrL5N4S8m4RM",3.61111111111111,21,4,"sa",7,"2019-05-10 18:01:16","2019-05-10 18:06:54",1,1,7,1,4.68055555555556
"R_snbuRVlkFdjirQt","R_XUra1oS3ogqhuud",1.55555555555556,21,4,"sa",7,"2019-05-10 18:01:16","2019-05-10 18:06:54",1,1,7,2,4.16666666666667
"R_snHKP3Dq0LDuBln","R_1rqCRJe0II3DAvc",4.27777777777778,44,1,"sa",5,"2019-05-09 10:12:20","2019-05-09 10:17:59",4,6,5,1,4.31481481481481
"R_snHKP3Dq0LDuBln","R_Ybu8xBrkpGOixX3",4.38888888888889,44,1,"sa",5,"2019-05-09 10:12:20","2019-05-09 10:17:59",4,6,5,2,4.72222222222222
"R_sO3on4pEjLsY2iZ","R_3PX3JxhOveNONBO",3.44444444444444,38,2,"blm",1,"2019-05-09 08:46:05","2019-05-09 09:15:55",1,1,6,1,4.48148148148148
"R_sO3on4pEjLsY2iZ","R_3rHyalYrQiDdymD",5.44444444444444,38,2,"blm",1,"2019-05-09 08:46:05","2019-05-09 09:15:55",1,1,6,2,4.43518518518519
"R_sOmNsSn7wGIGbLz","R_25GEBfnMSY1PfMg",2.94444444444444,30,1,"blm",6,"2019-05-09 08:07:06","2019-05-09 08:09:14",7,6,7,1,2.41666666666667
"R_sOmNsSn7wGIGbLz","R_29nUS6sNvAI2vND",2.94444444444444,30,1,"blm",6,"2019-05-09 08:07:06","2019-05-09 08:09:14",7,6,7,2,4.05555555555556
"R_sSuFxhvF3t0d48F","R_1MRJqL4u5SCXtjJ",3.83333333333333,30,2,"blm",2,"2019-05-10 18:02:17","2019-05-10 18:13:55",2,2,6,1,4.75757575757576
"R_sSuFxhvF3t0d48F","R_wRSLwXSq1oKPcf7",6.5,30,2,"blm",2,"2019-05-10 18:02:17","2019-05-10 18:13:55",2,2,6,2,4.88888888888889
"R_ssY5Fp1vAab2dSV","R_1PRbW1ZqrPDJ3Ef",3.44444444444444,27,1,"sa",6,"2019-05-09 08:29:26","2019-05-09 08:32:27",3,5,6,1,4.56666666666667
"R_ssY5Fp1vAab2dSV","R_2PgNr1Hok8TQn0v",3.66666666666667,27,1,"sa",6,"2019-05-09 08:29:26","2019-05-09 08:32:27",3,5,6,2,5.35185185185185
"R_stz3PEIDhDqLGYF","R_2OHWVsjD1zb7oqy",3.44444444444444,28,2,"sa",6,"2019-05-09 08:54:43","2019-05-09 09:00:15",3,5,6,1,4.4537037037037
"R_stz3PEIDhDqLGYF","R_VKh5APHzDf8d6Ex",5,28,2,"sa",6,"2019-05-09 08:54:43","2019-05-09 09:00:15",3,5,6,2,4.09259259259259
"R_sutS8fbLVobeb97","R_2ATOoCJV3Le1g9h",5.88888888888889,65,2,"blm",2,"2019-05-09 09:00:24","2019-05-09 09:16:09",2,2,6,1,6.27777777777778
"R_sutS8fbLVobeb97","R_3DdWtDwTSuEi0b6",5.27777777777778,65,2,"blm",2,"2019-05-09 09:00:24","2019-05-09 09:16:09",2,2,6,2,4.85185185185185
"R_szeDTmSOG85Dlip","R_3lQuUVMfX80exUt",5.11111111111111,28,1,"blm",1,"2019-05-10 14:22:15","2019-05-10 14:27:33",2,1,6,1,5
"R_szeDTmSOG85Dlip","R_bj8mwAHRNYKGYzD",3.61111111111111,28,1,"blm",1,"2019-05-10 14:22:15","2019-05-10 14:27:33",2,1,6,2,3.35185185185185
"R_szHjUPDrEPwCyVr","R_2ttagSawM41o6Z9",3,24,2,"blm",6,"2019-05-09 08:17:37","2019-05-09 08:25:27",4,6,2,1,2.80555555555556
"R_szHjUPDrEPwCyVr","R_3PZ5dAS5ETjf7kl",4.33333333333333,24,2,"blm",6,"2019-05-09 08:17:37","2019-05-09 08:25:27",4,6,2,2,3.69444444444444
"R_SZZDa87vE2NmNkB","R_3lzZiXDv6BdRI5M",2.83333333333333,33,2,"blm",2,"2019-05-10 15:13:39","2019-05-10 15:17:58",1,2,6,1,4.34259259259259
"R_SZZDa87vE2NmNkB","R_u2Mvvlc427cAbF7",6.22222222222222,33,2,"blm",2,"2019-05-10 15:13:39","2019-05-10 15:17:58",1,2,6,2,5.81481481481481
"R_T0Ha2dIkdeWhcrf","R_0ARmN7HshVEPZyF",2.11111111111111,25,1,"sa",6,"2019-05-09 09:48:11","2019-05-09 09:53:23",2,2,6,1,4.0462962962963
"R_T0Ha2dIkdeWhcrf","R_Abq0J6aZ0t8Tyhj",5.61111111111111,25,1,"sa",6,"2019-05-09 09:48:11","2019-05-09 09:53:23",2,2,6,2,3.64444444444444
"R_T0lrQMJsjHtpTFL","R_10Hj4YCdfifY1Ho",3.44444444444444,65,2,"sa",5,"2019-05-09 10:22:16","2019-05-09 10:31:55",2,2,5,1,3.25925925925926
"R_T0lrQMJsjHtpTFL","R_1OpCJMe2palpkO5",6.94444444444444,65,2,"sa",5,"2019-05-09 10:22:16","2019-05-09 10:31:55",2,2,5,2,5.24074074074074
"R_T7xD2QKKMlkYuxH","R_8BxxBrxv3sTa1TH",6.33333333333333,36,1,"sa",6,"2019-05-09 08:53:14","2019-05-09 09:04:51",2,1,6,1,5.92222222222222
"R_T7xD2QKKMlkYuxH","R_ZDYwci9XrFGLeRb",5.22222222222222,36,1,"sa",6,"2019-05-09 08:53:14","2019-05-09 09:04:51",2,1,6,2,3.86111111111111
"R_T8fT5waEqTMPOeJ","R_32UZLC2sdTeFLeP",3,48,2,"sa",6,"2019-05-09 08:42:55","2019-05-09 08:57:35",5,1,6,1,4.25925925925926
"R_T8fT5waEqTMPOeJ","R_elXjEal1rJhYf1n",5,48,2,"sa",6,"2019-05-09 08:42:55","2019-05-09 08:57:35",5,1,6,2,5.05555555555556
"R_Tju0GW59zmm5yBH","R_1eQ6rXKDw6BwfHq",5.22222222222222,36,2,"blm",5,"2019-05-09 11:09:16","2019-05-09 11:21:49",5,5,5,1,3.36111111111111
"R_Tju0GW59zmm5yBH","R_3EtHvT4iLlSoYE4",4.72222222222222,36,2,"blm",5,"2019-05-09 11:09:16","2019-05-09 11:21:49",5,5,5,2,4.61111111111111
"R_tKUwolvu4LuaIBb","R_1LAkAEmRmUcG9pK",3.05555555555556,31,2,"blm",1,"2019-05-09 08:10:37","2019-05-09 08:17:05",1,1,7,1,2.98148148148148
